symbol,gap,volume,nbTransactionGap,volumeTransactionGap,volatility,nbWave,averageAmplitude,Cluster
hit_usdt,-0.5275846664385,-0.24919420248545127,-0.3550002812793276,-0.27466691347840627,-0.8583293568136899,-1.1864666800311399,-0.3112124117235861,0
clore_usdt,-0.3553597849301726,-0.25158002977499105,-0.3550002812793276,-0.27466691347840627,-0.5341484245968668,0.07082293413108962,-0.2696449511191074,0
swgt_usdt,-0.5282339123375422,-0.24753573711762628,-0.32972385025336104,-0.25249743584653783,-0.6662444639794146,-0.7074992079693381,-0.2708505796270084,0
apfc_usdt,3.9551453313195823,-0.23922358431484658,-0.2918092037144111,-0.25854548213114464,-0.6597391948783006,-0.557821872950025,-0.2683079621877977,3
cit_usdt,2.9186546380314176,-0.2447484770241651,-0.19070347961054473,-0.1925954470853262,2.5275110254709467,-0.4680154719384373,1.123020249035975,3
rocky_usdt,-0.5072085369330006,-0.02105808623088339,-0.2918092037144111,-0.1277343730373507,-0.4297864788959089,-0.0189834668804982,-0.22717474390276068,0
fight_usdt,-0.2774488465686785,-0.25153483224807494,-0.30444741922739443,-0.2683971329553843,-0.6329901999979024,-0.6476282739616129,-0.24753036441567128,0
bill_usdt,-0.46019373064765984,-0.24816148404420438,-0.24125634166247792,-0.27400724003908516,-0.659745853479939,-0.37820907092684947,-0.2712350747533594,0
ogy_usdt,-0.5739810499535278,-0.2457484331978202,-0.32972385025336104,-0.24752869515078266,-0.697951747905488,-0.4680154719384373,-0.2923124168337851,0
heri_usdt,0.6922033673401067,-0.23978006901603166,-0.2538945571754612,-0.2616604221391761,-0.3862212006330225,0.04088746712722701,-0.1109330976500386,0
waffles_usdt,-0.5616484504354813,-0.18577017773340676,-0.3423620657663443,-0.26887739084212314,-0.5695527572624679,0.4300485381774409,-0.27770261708203425,0
aura_usdt,0.8987692182165005,-0.23806806966277325,-0.26653277268844455,0.02493174051012198,1.419195509412839,1.0886288122624181,0.03716378158951422,3
harris_usdt,-0.5371525071012324,-0.07456779660056276,-0.32972385025336104,-0.27373686280200293,-0.2579507690786999,1.417918949304907,-0.243713880479337,0
scf_usdt,-0.5020470687831109,-0.24166850284943023,-0.3170856347403777,-0.262465339929101,-0.2987016412934375,-0.10878986789208601,-0.20460163873521892,0
why_usdt,-0.3861432856098833,-0.21225387622516334,-0.19070347961054473,-0.1869997773612463,-0.13588260520600848,-0.22853173590753645,-0.15779438758613035,0
skx_usdt,-0.6275206514305394,-0.25011804546549693,-0.32972385025336104,-0.2718783484101197,-0.602062308723302,-0.946982944000239,-0.1271563931040523,0
fwog_usdt,-0.4856547457107651,-0.2354543660131689,-0.3170856347403777,-0.23964066404152942,-0.22998774987631473,0.19056480214654004,-0.2127855425678913,0
bar777_usdt,-0.5083300783192413,-0.24645147783063984,-0.3170856347403777,-0.208714999877212,-0.6807070676288453,-0.6176928069577503,-0.2145911721194201,0
ecg_usdt,1.8133365878128083,-0.1800989870943971,-0.26653277268844455,-0.19663444825957435,0.47758294597736123,-0.0189834668804982,0.23209947356928745,3
dcd_usdt,-0.5001702793613187,-0.2504582310028825,-0.3423620657663443,-0.2577548297196991,-0.8263464953458342,-1.0367893450118268,-0.2954158671450968,0
wdog_usdt,-0.5683686826978194,1.6350794007539147,-0.001130246915795259,0.5186252842765177,-0.26645062818001325,0.1306938681388148,-0.217600546131499,0
mad_usdt,-0.5539369195307081,-0.013657437348332961,-0.001130246915795259,0.4804226623175503,1.5494334027836245,0.7892741422237921,0.11310705867581029,0
fuku_usdt,-0.4371816442424814,-0.021700536542859507,-0.3423620657663443,-0.27453896427381336,-0.7267055759749772,-0.5877573399538877,-0.2936264552720177,0
fibo_usdt,-0.10641679706820784,-0.23353497190931713,-0.32972385025336104,-0.26200722141386124,-0.26704649307227996,0.28037120315812786,-0.14430656743961567,0
gldgov_usdt,-0.525711754057717,-0.2467299118533251,-0.3550002812793276,-0.27466691347840627,-0.6861604873395718,-1.0966602790195519,-0.12009385054129615,0
snoofi_usdt,-0.4306995258052179,-0.25160416951984493,-0.32972385025336104,-0.2707328538348493,-0.25938253014920154,-0.557821872950025,-0.17599820267410582,0
turingbitchain_usdt,-0.3583489105795804,-0.046430545963664666,-0.30444741922739443,-0.21145415184474434,-0.6623745442894677,-0.5877573399538877,-0.18060097000665834,0
tronbull_usdt,-0.47544867399016444,0.7881964700853707,-0.3423620657663443,-0.26477432343604484,-0.6947808315835766,-0.6775637409654756,-0.25929848168399505,0
lfit_usdt,0.1503160988834324,-0.25021674922793535,0.1631665547529876,-0.15662987221642044,1.8405655121631999,2.555466695451686,0.0018258375944275854,0
ngg_usdt,1.6269411326993661,-0.25204203678795445,-0.32972385025336104,-0.2746589859463556,0.11336110913581264,-0.31833813691912427,0.15262558719609512,3
abds_usdt,-0.38722611707069554,-0.2118533198995428,-0.001130246915795259,0.0604857420686283,0.9954025246704371,1.56759628432422,0.1062920940601464,0
jet_usdt,-0.5383864792117689,-0.24734758368113519,-0.3550002812793276,-0.27466691347840627,-0.8871113271019567,-1.4259504160620406,-0.3274736808567022,0
dogegov_usdt,-0.5367466216573646,-0.03650718020208402,0.036784399623154634,0.5127799817871169,-0.01739519427387132,-0.10878986789208601,-0.11655564121653013,0
mao_usdt,-0.5011780233908316,-0.12971707275134517,-0.3423620657663443,-0.27395584002822576,-0.7514476552308565,-0.946982944000239,-0.2335086701268517,0
cate_usdt,-0.5331957439375493,0.10068449083384562,3.032041476200196,0.2722419218775101,-0.49107291048706714,0.10075840113495221,-0.2498348534954998,0
box_usdt,0.2683851797101202,-0.2517881901487713,-0.32972385025336104,-0.2733582174614063,-0.5440390215334834,-0.13872533489594863,-0.25614096629283883,0
mthn_usdt,1.217407126068064,-0.2346255056199946,-0.3423620657663443,-0.17122614822583446,-0.40994851922948206,-0.7374346749732007,0.09625050381841978,3
doggo_usdt,-0.49292050928085834,-0.1233374281888372,0.46648372706458674,-0.07045680467606541,-0.35394295110638196,0.3103066701619904,-0.2493148793449624,0
hewe_usdt,-0.366903306165669,-0.24516118740889054,-0.32972385025336104,-0.2543603119721386,-0.2839362304937378,-0.6775637409654756,0.03446780162745451,0
terminus_usdt,-0.5904206701176933,0.008377107909603316,-0.2918092037144111,-0.21727598484931568,-0.4168047951876163,-0.5877573399538877,-0.1839477631867,0
rbtc1_usdt,-0.3951136456141409,-0.22572764790711905,-0.24125634166247792,-0.2355845477037013,-0.4208347559286792,0.6695322742083417,-0.26461083675919805,0
qtcc_usdt,1.2810322961650957,-0.2443501941258005,-0.32972385025336104,-0.24518704501292604,-0.4059721607668475,-0.6176928069577503,-0.08177302174512725,3
aleo_usdt,-0.4787819632633617,-0.21045882876147692,-0.2918092037144111,-0.22113954929960358,-0.6623749017776598,-0.07885440088822342,-0.2942235946182844,0
skto_usdt,-0.22353832742600158,-0.24308913136318408,-0.30444741922739443,-0.015123742156880508,-0.5943040912665458,0.5497904061928913,-0.30251105166710757,0
pesto_usdt,-0.3713380654939811,-0.24688139095021586,-0.19070347961054473,-0.23483447320878523,0.6747029562070652,0.48991947218516607,-0.010241739101000562,0
omochi_usdt,-0.4762577687347929,0.18068639530510266,5.863001751108455,0.7407607500801618,0.1933958859129446,-0.6775637409654756,-0.05765226624796435,1
zmat_usdt,2.0079996101283792,-0.22614944394503167,-0.20334169512352804,0.1363134121945528,0.5136086378399779,-0.8871120099925137,0.9853089712434359,3
wm_usdt,2.670688731889638,-0.2520506409966656,-0.3423620657663443,-0.2667636381351145,-0.49694863709611115,-0.8871120099925137,0.06267596069770937,3
giko_usdt,-0.45872759427303267,-0.2277222798830244,-0.32972385025336104,-0.23700135852390747,-0.29141879813582805,-0.43808000493457466,-0.0975749009470371,0
pochita_usdt,-0.5093234109522456,0.4869062341596523,1.1742237957916515,0.4444002917075908,0.036143277132689736,-0.10878986789208601,-0.12109267632375309,0
hippo_usdt,-0.3897204783227458,-0.17274247957316077,-0.24125634166247792,-0.17560812425006186,-0.40034246049926475,-0.37820907092684947,-0.23623021526896487,0
spx_usdt,-0.6097386474455004,0.1829212881212316,-0.3423620657663443,-0.27324807550210733,-0.6389940634100221,-0.8272410759847886,-0.22533035037033533,0
mbtcs_usdt,0.3697217429545172,-0.23285697995629379,-0.15278883307159483,-0.1344305467952032,-0.17094433944933007,0.28037120315812786,-0.15295615783437688,0
csi888_usdt,-0.4531221766099283,-0.2111872470349791,-0.26653277268844455,0.4132687505941473,-0.37363388129283964,-0.4081445379307121,-0.1695174756315905,0
cb_usdt,-0.41815095972135913,1.1012816624518964,-0.19070347961054473,-0.05031316868764607,-0.05688466606820404,0.5198549391890287,-0.16921246330641113,0
sigma_usdt,-0.5207868144660844,-0.1845218819718029,-0.15278883307159483,-0.19280321577909235,-0.15695250567600721,0.4300485381774409,-0.20301404364885378,0
ninjacat_usdt,-0.3435736707121935,-0.16696394654951116,-0.3550002812793276,-0.27466691347840627,-0.9146388103294775,-1.3960149490581781,-0.30905593132419457,0
mbag_usdt,-0.5782611313466628,-0.250927639989817,-0.30444741922739443,-0.2317599604743915,-0.4067993081145831,-0.048918933884360805,-0.19370504466778296,0
dogk_usdt,-0.4960091746048475,-0.23830463190052975,-0.3423620657663443,-0.27090611605616916,0.17329419223672526,0.579725873196754,-0.09139415875145455,0
medusa_usdt,-0.4869585575565872,0.10503619781509088,-0.15278883307159483,-0.2613918866223436,-0.5270742457864486,-0.43808000493457466,-0.21994892776433164,0
jin_usdt,1.1019653138679049,-0.25185683622131955,-0.3170856347403777,-0.2623928555019933,0.04293126613934049,0.04088746712722701,-0.043112204602244894,3
daram_usdt,-0.4824337344243274,-0.2320219008030358,-0.2791709882014278,-0.27050682228184875,-0.234233532267917,-0.34827360392298684,-0.15512154061018957,0
remilia_usdt,-0.5213472776626391,5.829332373027655,5.799810673543539,3.2277100161550223,-0.41091200869818034,0.4599840051813035,-0.2549891135207884,1
kabosu2_usdt,-0.5009811997639969,1.2369770703143963,5.648152087387739,1.883912567957282,-0.490773655106131,-0.10878986789208601,-0.2620433226999494,1
gnon_usdt,-0.5193342128956538,5.466949895933594,2.2863867609341817,1.866272858297433,0.1313164186754543,-0.048918933884360805,-0.12258478075476405,1
fnxai_usdt,-0.48650439744615276,-0.24547594354272614,-0.3423620657663443,-0.22959864034305788,-0.824069674005448,-0.797305608980926,-0.3166665733653489,0
slop_usdt,-0.5145919916058127,-0.20148108970268877,0.20108120129193752,-0.23838223845652406,-0.23990301889669163,-0.8571765429886511,-0.08894947972636016,0
fartcoin_usdt,-0.5925981913521998,2.8985451404052447,-0.14015061755861155,-0.018941888489740374,0.18189260092236512,0.579725873196754,-0.15831394682491284,0
flavia_usdt,-0.5011061895609767,-0.23951462007465005,0.11261369270105442,-0.26408266932847735,-0.2777759665912107,-0.6476282739616129,-0.14646607535679795,0
vtw_usdt,-0.2009475879703928,0.1699525229251919,-0.10223597101966164,1.3509369919855265,0.41196251308233944,0.5497904061928913,0.014574350668975392,0
bondx_usdt,0.04138766885498374,-0.25180435143306423,-0.3550002812793276,-0.27466691347840627,-0.3182597383101588,-0.13872533489594863,-0.1423543572595157,0
limo_usdt,-0.4918926021507511,-0.25156002878645106,-0.3550002812793276,-0.27466691347840627,-0.5564139794582595,0.07082293413108962,-0.2550391948950537,0
ggb_usdt,0.1342584616911866,-0.2441745673680358,-0.22861812614949464,0.007797781269024332,1.0341517687646953,0.3103066701619904,0.14879816828238757,0
tee1_usdt,-0.4602572327028313,-0.01095414507337077,0.04942261513613794,-0.16146760282627662,0.3674640978416967,0.4300485381774409,-0.08219372343968821,0
xaut_usdt,-0.1398088481990619,-0.17513426500399448,-0.3423620657663443,-0.274311395842386,-0.6819393145870497,-0.19859626890367382,-0.23805162574573985,0
lct_usdt,-0.5146831421495291,-0.20222630655409554,-0.3550002812793276,-0.27466691347840627,-0.7926546340546415,-1.006853878007964,-0.24867668132365242,0
enkl_usdt,0.5783724509523818,-0.21697147014583468,-0.14015061755861155,1.737225916413691,-0.1440619296645326,1.1484997462701434,-0.22222333643248993,0
shibs_usdt,3.2740161975486406,-0.23036498089887394,-0.3170856347403777,-0.20227765287199376,0.17004981002510086,-0.8571765429886511,0.5396943601389798,3
kab_usdt,0.3647770349318168,-0.25012693146366094,-0.2538945571754612,-0.2433547364813544,3.2107103647836825,-0.048918933884360805,1.3824991922325924,3
rrt_usdt,1.0974702020210523,0.08251494219338612,1.490179183616234,1.8057214211835684,4.1042517325971035,0.9090160102392425,0.6425225339967527,3
world_usdt,-0.5131627268926684,-0.21730816944144388,-0.2538945571754612,-0.23269340037742162,-0.5872749342386063,0.4300485381774409,-0.30097695059312346,0
rwo_usdt,2.5982739342563583,-0.2450604945107619,0.44120729603862013,-0.06946206423717295,5.807173459452637,0.579725873196754,1.2792185005903602,3
tits_usdt,-0.5581389377611572,0.05454829056429619,-0.20334169512352804,0.2126170049440196,0.07438223425261273,0.8491450762315174,-0.17503558788913212,0
riz_usdt,0.1877419593471657,-0.23320442034407304,-0.08959775550667835,-0.05667814543651039,4.098866925646553,0.7593386752199295,0.7347481757211332,3
zerebro_usdt,-0.48255101700999387,-0.1981824183946288,-0.22861812614949464,0.10975966669799249,0.3916751546112893,0.5198549391890287,-0.10753489335690489,0
shrub_usdt,-0.4977357508841012,-0.09079589564152796,-0.22861812614949464,-0.14161336102850186,0.19040781220448513,-0.22853173590753645,-0.08113241083710544,0
happy_usdt,-0.47429565510211263,-0.14667255190637735,-0.24125634166247792,-0.17504996459893202,0.021633219752510743,0.1306938681388148,-0.15397590792157262,0
cela_usdt,-0.5104041240221765,-0.03967368411328008,-0.11487418653264495,-0.1342771474574599,0.16928317801676077,0.579725873196754,-0.12745299473027388,0
bananascale_usdt,-0.48900250894542496,0.23226362612276003,0.984650563096902,0.20400070901536663,1.4716549708493343,0.7593386752199295,0.23905596735834161,0
fred_usdt,-0.5023582639078661,0.09933089138200779,-0.039044893454745155,-0.0432034947994282,0.5328055736091374,-0.28840266991526164,0.0024131196867717046,0
bjr_usdt,-0.5682078241843365,-0.24567874274520385,-0.3170856347403777,-0.2690643581776051,-0.6299283831644822,-0.8272410759847886,-0.2380219240289393,0
shib1_usdt,1.2326266912871482,-0.24062293923151215,-0.3170856347403777,-0.2711727125464656,2.8313959684615213,0.010952000123364404,0.7408295945818257,3
betch_usdt,-0.44924294851597446,10.756221107317595,-0.22861812614949464,0.927968029954336,-0.2376534282199039,-0.6476282739616129,-0.0921478501945169,1
eagle_usdt,-0.4762002075545225,3.547433888602942,4.675009492888026,11.602724347624708,0.5204627900407911,-0.07885440088822342,-0.029538616832458616,1
unit0_usdt,1.8377329805207965,-0.2509782093171984,-0.32972385025336104,-0.25603191527301256,0.21724266496027833,-0.8871120099925137,0.44227316541816397,3
jam_usdt,-0.47117590744157134,0.8337069939031437,4.207395518907643,1.1411049101392214,0.9236800935000561,0.07082293413108962,0.06359615639969296,1
tott_usdt,-0.5785332607973652,-0.25041750444474553,-0.3550002812793276,-0.27466691347840627,-0.6295415720965333,-0.258467202911399,-0.28597507984946985,0
shoggoth_usdt,-0.4732765695294037,0.018902397606587056,0.22635763231790412,-0.057108864360357274,0.4936741626368105,0.6096613402006165,-0.10994073199827022,0
lester_usdt,-0.4776365754979469,-0.13928834406763826,-0.2918092037144111,-0.25898228308486404,0.7489585425295364,0.010952000123364404,0.01431884476645469,0
bitcat_usdt,-0.5049086677830948,-0.20247646702143388,-0.24125634166247792,-0.2501581435253876,0.6538702567909207,-0.22853173590753645,0.10837377703999199,0
depins_usdt,-0.5584607334312384,-0.21113655898466385,-0.3423620657663443,-0.27378660686531575,0.41645375606057394,0.16062933514267744,0.00716627555034159,0
lucky_usdt,0.20163543453843852,-0.23849003224450283,-0.08959775550667835,0.4493859335831214,0.7400485781502462,0.9090160102392425,-0.12113812890070622,0
rifampicin_usdt,-0.49638383892631255,-0.20082834936736577,-0.2791709882014278,-0.20577014990202352,0.4512758858721234,0.1306938681388148,-0.07033704542903901,0
buck_usdt,-0.46656522292835517,0.1596676768418242,-0.11487418653264495,0.14287118449206068,1.5624852673092657,-0.13872533489594863,0.24567832887682503,0
scihub_usdt,-0.44850419467015346,-0.20705102278538018,-0.3170856347403777,-0.2542527557829099,0.5128450845002954,0.48991947218516607,-0.08261414851640193,0
punk3493_usdt,-0.43825234396589013,1.3381304949729438,5.7492578114916055,3.8962052657733004,1.6267875407895358,-0.7074992079693381,0.8817343716170536,1
ptek_usdt,-0.5806437577698258,-0.20342849071490995,-0.3550002812793276,-0.27466691347840627,-0.9631558681840304,-1.4558858830659032,-0.3176791652943069,0
trax_usdt,-0.42911930031368506,-0.2100741855091061,-0.3550002812793276,-0.27466691347840627,-0.14796759666816617,0.5198549391890287,-0.1714625556397388,0
uro_usdt,-0.5089475137202113,-0.1641307585030838,-0.2538945571754612,-0.19754843513424739,0.6561706855818632,0.25043573615426523,-0.03541774318910901,0
cheyenne_usdt,-0.5026919484980055,0.006638441806049005,-0.026406677941761856,-0.07395204130790566,1.3943431543789642,-0.34827360392298684,0.2169878547369609,0
eliza_usdt,-0.4622092292837201,-0.20889434022635575,-0.17806526409756143,-0.22492150695749993,0.6620515043996377,-0.16866080189981122,0.015199286001737831,0
ora_usdt,-0.5543518800377963,-0.1390926513644188,-0.3423620657663443,-0.27188317187921196,-0.76237592972023,-1.2164021470350024,-0.24043295478820342,0
quant_usdt,-0.474158002729874,2.9067580245376416,3.9925458551869273,7.123889724312648,1.2991410164013277,-0.34827360392298684,0.1591198837635964,1
me_usdt,-0.5594399827193776,-0.10943921597857646,-0.32972385025336104,-0.24514655988892656,-0.379074493949208,-0.946982944000239,-0.021262025923391544,0
anon_usdt,-0.4359409465682942,0.23006281985359428,0.390654433986687,1.143308069510504,0.06160249386909122,-0.5877573399538877,-0.12119977587755705,0
opaium_usdt,-0.4851853437780928,-0.10955577442459286,0.036784399623154634,-0.024107654938329944,0.8888449723746993,-0.5877573399538877,0.03935415223211301,0
fatha_usdt,-0.49579378262433643,-0.18267930445912403,0.46648372706458674,-0.03225590635959387,0.8661914347772663,-0.6775637409654756,-0.04890722006236129,0
bg_usdt,0.5463922153349001,-0.25200645204470284,-0.3550002812793276,-0.27466691347840627,2.570191347315615,-1.1864666800311399,0.7129067078959277,3
brd_usdt,2.247444216637447,-0.25210925383120614,-0.3550002812793276,-0.27466691347840627,-0.2604749549945725,-0.9769184110041016,-0.08324728556331933,3
mustard_usdt,-0.5210313889290225,0.01637191230663933,1.5280938301551839,0.3251893908092746,1.79418484237497,-1.1864666800311399,0.2912495304896309,0
uc_usdt,1.3590262306808623,-0.2505535632966431,-0.2918092037144111,-0.27084404966002407,3.580365324681262,-0.8571765429886511,0.5135452016743564,3
she_usdt,0.04575946777844628,-0.13924889885408973,-0.3170856347403777,-0.2684089069274417,1.891617279345018,-1.0966602790195519,0.1803042515334853,3
stardoge_usdt,1.036732673611447,-0.2286330635066332,-0.3170856347403777,-0.22934520658047738,2.065603969762851,-0.7074992079693381,0.043452807462131156,3
alaska_usdt,1.8560608846973392,-0.24824567334954653,-0.2918092037144111,-0.2412064796455256,1.4259901854703354,-1.0367893450118268,0.07739313147116288,3
